0.128889715626	-0.00014747588091
0.252496658899	-0.000315841143209
0.407167003777	-0.000875565678724
0.586144869059	-0.0014645718123
0.695265451702	-0.00182044875234
0.822489409263	-0.00804930475503
0.944952527871	-0.00744867946029
1.06796601924	-0.00674716159209
1.19009739659	-0.00262259206965
1.32680536842	0.00140816706685
1.57104105603	-0.00362112911298
1.71586392637	-0.00370406042332
1.85917490364	-0.0022298104826
1.99647944381	-0.000700018059163
2.12542561956	-0.00106361411308
2.30066500717	-0.00591109093039
2.42599242789	-0.00662087723214
2.57849773681	-0.0100111294667
2.8760383605	-0.023328619503
3.12510597051	-0.0236418265546
3.31802479013	-0.0356478628748
3.5883048886	-0.0663359740132
3.71286027321	-0.0771396412679
3.96018805596	-0.0978130158828
4.19037649361	-0.121436457901
4.39466251747	-0.131686284449
4.55954605518	-0.151508811399
4.73394341607	-0.16817977347
4.89532089038	-0.177549924024
5.04584721232	-0.191748808025
5.1725756155	-0.198733662538
5.30750524751	-0.208388651407
5.43240785234	-0.213551512289
5.58102986807	-0.220999718742
5.70991980499	-0.227478269868
5.81123956356	-0.233440480576
5.91649469255	-0.241278227435
6.02462287157	-0.250668426112
6.1254645138	-0.259439604845
6.29325439924	-0.277011294492
6.47300447055	-0.291740428326
6.65731031683	-0.294449446615
6.78550550195	-0.29542021022
6.97936041413	-0.302401203569
7.17496839875	-0.298235182608
7.28644903498	-0.297479447888
7.48837578173	-0.305151053063
7.63115556376	-0.304321233314
7.84367587756	-0.304943677178
7.95100649526	-0.298413985196
8.06114634568	-0.283746951038
8.18193893898	-0.273152388671
8.29347189677	-0.265025483911
8.47614090878	-0.258182175091
8.61747491751	-0.24598982057
8.81517288607	-0.238192671113
9.00034469788	-0.231108674714
9.15916836302	-0.214721452838
9.30976890331	-0.19216763097
9.43987802306	-0.179422060538
9.62563380944	-0.140450378958
9.7365506711	-0.116308326636
9.96331928463	-0.0627552779639
10.110859177	-0.0285058589598
10.2818945645	0.0147326563493
10.3814593249	0.0291265744148
10.5326545232	0.0470808469122
10.6498999871	0.0557070596794
10.8086864492	0.0780344501584
10.9429683296	0.0864823959184
11.0517645201	0.0975743372895
11.2021539855	0.094492817016
11.3031909451	0.103867622455
11.4506710789	0.110637682879
11.5634210485	0.121302558119
11.7340965738	0.143122423026
11.8633033656	0.156476087368
12.0262512851	0.167216394229
12.2043636829	0.169067335116
12.3745837634	0.171367705524
12.5712864972	0.173025828781
12.7078328462	0.173927726176
12.8660089459	0.175423239644
13.014570997	0.157267800307
13.1717350236	0.130676212892
13.3553889924	0.102393673718
13.5121082399	0.0810608903527
13.6371813989	0.0602502524811
13.7849483042	0.0338177246119
13.9459074676	0.00453267749468
14.0548511982	-0.00931666097221
14.1819356194	-0.0323954385748
14.3297273593	-0.0513397207113
14.4299754607	-0.0696153767651
14.5480142434	-0.0803315555837
14.6768505982	-0.10330319666
14.8665003932	-0.138040109183
14.9761803114	-0.169581437415
15.150857364	-0.215576596606
15.3049855124	-0.275986361685
15.4359027996	-0.334411536738
15.5931027177	-0.425629029728
15.7522644164	-0.531872755905
15.843688345	-0.585782260125
15.9926795581	-0.6744457841
16.0865502734	-0.736413443507
16.1857793534	-0.803037891378
16.2972847658	-0.863728366041
16.4072240244	-0.937341014107
16.5369903713	-1.01576102114
16.6253323796	-1.07384495803
16.7504072293	-1.14393046867
16.945898222	-1.26014500794
17.1075259312	-1.36243406208
17.1935230913	-1.43617517502
17.319366065	-1.53953610115
17.4370999851	-1.65977271708
17.5322133035	-1.77600787081
17.6182707489	-1.8997516851
17.6884804904	-1.99699703614
17.7498401569	-2.10709568003
17.8073598158	-2.19914151971
17.8683231616	-2.30158031939
17.9353857499	-2.43909599395
17.997270442	-2.57003294107
18.0483807878	-2.69954845573
18.0982683414	-2.79079340997
18.1531687858	-2.89094969314
18.1892530813	-3.00252557324
18.2250229776	-3.11488262396
18.2867283224	-3.26146988417
18.3117917866	-3.40848810098
18.3378307043	-3.50770355387
18.3734242469	-3.60717420653
18.3863065286	-3.71003612613
18.4141127167	-3.81807334254
18.4280740834	-3.94508692179
18.4561441089	-4.04714883483
18.4697070537	-4.16473305691
18.498281512	-4.26778466985
18.5139477713	-4.37428924627
18.5117134157	-4.48826712442
18.501616389	-4.60193130813
18.495011741	-4.7099364374
18.4720614857	-4.8088225016
18.4489491504	-4.93942949331
18.4459867667	-5.0486154968
18.405491739	-5.15835891151
18.3771169732	-5.2585168071
18.3379519171	-5.38363577621
18.3111149191	-5.5123212604
18.2624238649	-5.63760813953
18.2231946939	-5.78963338627
18.1880436305	-5.88368075207
18.1226903748	-6.05005349154
18.0476983893	-6.19832787623
17.9690496351	-6.32714469627
17.8853227551	-6.43616733081
17.7978215556	-6.5247472069
17.7204308139	-6.59255361192
17.6162155049	-6.668641977
17.4531486501	-6.78562365979
17.2823212469	-6.91056317284
17.1873125193	-6.98236519917
17.0236404463	-7.09577621323
16.9319747488	-7.16262516949
16.8452518	-7.22432460704
16.7524245175	-7.28120609355
16.6419367567	-7.36237579533
16.4461940892	-7.45367620757
16.2588115006	-7.52430465875
16.1643270332	-7.55741303192
16.0412215218	-7.61462801018
15.8521117176	-7.68554397054
15.7567072064	-7.71880306083
15.6510702422	-7.7418341005
15.4543362325	-7.77374833154
15.3372632762	-7.79173785966
15.2197026112	-7.80891437383
